name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto
abalone,'Sex',4177.0,0.5051,0.3735,1.2888,0.0015,0.6635,1.0933,2.2464,1.0,0.0,nan,nan,1.0,1.0,MLP,0.22041187658748185,0.21444428796743575,0.2152224827004987,0.21677205071050087,0.21677205071050087,0.2273719154702194,0.21841981757238624,0.21444428796743575,0.21444428796743575,0.22293790548187256,0.2228870203544339,0.2138647594911109,0.21401331866690565
abalone,'Sex',4177.0,0.5051,0.3735,1.2888,0.0015,0.6635,1.0933,2.2464,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.2033046344683156,0.21802630772887366,0.2110974273717786,0.21597695905756162,0.21597695905756162,0.22038856849300376,0.21243279068857224,0.21802630772887366,0.21802630772887366,0.220561877070616,0.223399257134098,0.21225023144642916,0.21574364140232427
abalone,'Sex',4177.0,0.4486,0.3691,1.174,0.0013,0.665,1.0958,4.3777,1.0,0.0,nan,nan,1.0,1.0,MLP,0.22306588957403847,0.2198679524545729,0.21681431731825015,0.2226215310450231,0.2226215310450231,0.22074734431671966,0.2258618739294256,0.2198679524545729,0.2198679524545729,0.2244724521177378,0.21959767973250766,0.22013966411617117,0.22009936647042636
abalone,'Sex',4177.0,0.4486,0.3691,1.174,0.0013,0.665,1.0958,4.3777,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.213681807070778,0.215136831098913,0.21820349449633908,0.22023252130169668,0.22023252130169668,0.22610954066853076,0.21971507858529413,0.215136831098913,0.215136831098913,0.21979806613434547,0.22043753478956793,0.21853465469553357,0.22077702035537822
abalone,'Sex',4177.0,0.4063,0.3605,1.1316,0.0012,0.6658,1.097,1.8983,1.0,0.0,nan,nan,1.0,1.0,MLP,0.22202366064829243,0.22367517532694364,0.2214939674294744,0.22400914343123807,0.2213908585137804,0.22851855016832098,0.22810526232397793,0.22367517532694364,0.22367517532694364,0.22751121389923654,0.2281759249732373,0.22408137262928857,0.22851855016832098
abalone,'Sex',4177.0,0.4063,0.3605,1.1316,0.0012,0.6658,1.097,1.8983,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.2192622070924244,0.21404509547859726,0.21146963916604494,0.21363431728977222,0.21648269424829583,0.21947384578708654,0.22105740038663638,0.21404509547859726,0.21404509547859726,0.22071210828440685,0.21335014269443725,0.21534486665888586,0.21947384578708654
abalone,'Sex',4177.0,0.3356,0.369,1.2033,0.0011,0.6648,1.0955,2.2676,1.0,0.0,nan,nan,1.0,1.0,MLP,0.22605274594584074,0.21809772349390902,0.22306390790511718,0.22326461540128145,0.22326461540128145,0.21932018501991085,0.22167100633510817,0.21809772349390902,0.21809772349390902,0.21984310401609725,0.21455908013875213,0.22229701502945656,0.21776705465429813
abalone,'Sex',4177.0,0.3356,0.369,1.2033,0.0011,0.6648,1.0955,2.2676,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.20881891613732717,0.22494577440492855,0.21648138690385815,0.22463025897053465,0.22463025897053465,0.2196608568162798,0.2117722366429535,0.22494577440492855,0.22494577440492855,0.223461457836869,0.22596321249385673,0.21486928348072032,0.21431327433258043
abalone,'Sex',4177.0,0.2985,0.359,1.1336,0.001,0.6659,1.0971,11.3055,1.0,0.0,nan,nan,1.0,1.0,MLP,0.21570248857167656,0.22344354561085272,0.21932388744201312,0.22029936065135813,0.22029936065135813,0.22231066575892228,0.22171131075677442,0.22344354561085272,0.22344354561085272,0.21925578734442305,0.22324808802528598,0.21540524660224503,0.22231199538317542
abalone,'Sex',4177.0,0.2985,0.359,1.1336,0.001,0.6659,1.0971,11.3055,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.20325467009217354,0.2105944249102053,0.20992798448565325,0.21814625542030636,0.21814625542030636,0.20936687728977027,0.21303464382052878,0.2105944249102053,0.2105944249102053,0.21262050960635398,0.21520177498343124,0.2124215328734709,0.206429822051175
