name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto,impute_xgb_imputer,impute_catboost,impute_rfi,impute_mlp
abalone,'Sex',4177.0,0.1946,0.3615,1.1772,0.0009,0.6654,1.0964,1.6238,1.0,0.0,,,1.0,1.0,TabNet,0.2045034200208549,0.2054456135740691,0.2164578731793539,0.2120099873297032,0.2120099873297032,0.2177408995945901,0.2034249878874887,0.2054456135740691,0.2054456135740691,0.2120768873536171,0.2112090351400122,0.2146118858523082
abalone,'Sex',4177.0,0.1594,0.3634,1.1642,0.0009,0.6654,1.0965,11.3258,1.0,0.0,,,1.0,1.0,MLP,0.2181658184628152,0.2154030121420125,0.2147320887130527,0.2232749916354932,0.2232749916354932,0.2244138961280594,0.2218443462924933,0.2154030121420125,0.2154030121420125,0.2220342205133985,0.2216862276134321,0.2196999229541171
abalone,'Sex',4177.0,0.1594,0.3634,1.1642,0.0009,0.6654,1.0965,11.3258,1.0,0.0,,,1.0,1.0,TabNet,0.2085906592729434,0.2235594545708551,0.2148313060676414,0.2169465580097107,0.2169465580097107,0.2286915892302427,0.2231864893061715,0.2235594545708551,0.2235594545708551,0.2222699157116766,0.2082747024798319,0.2203290839527985
abalone,'Sex',4177.0,0.1013,0.3641,1.1536,0.0008,0.6654,1.0965,1.907,1.0,0.0,,,1.0,1.0,MLP,0.2179956909983329,0.2194915603419151,0.216477690487614,0.2153118182107915,0.2152745939789465,0.2178813277525314,0.2185528338725423,0.2194915603419151,0.2194915603419151,0.2171141984399912,0.2186672919933372,0.2180615978121304
abalone,'Sex',4177.0,0.1013,0.3641,1.1536,0.0008,0.6654,1.0965,1.907,1.0,0.0,,,1.0,1.0,TabNet,0.2064710397184213,0.2247884438697455,0.2142518386578866,0.2051440255127576,0.2104161434927,0.2076764335821692,0.2028749996251171,0.2247884438697455,0.2247884438697455,0.2054234228523354,0.2115659956093079,0.221347310976161
abalone,'Sex',4177.0,0.051,0.3643,1.1636,0.0008,0.6654,1.0964,1.1073,1.0,0.0,,,1.0,1.0,MLP,0.2243743157727783,0.2210775744819912,0.2199810749814874,0.2249077215534832,0.2249077215534832,0.2240197033542747,0.2230104081435429,0.2245644184408283,0.2210775744819912,0.2236408643959794,0.222722608674166,0.2254259259171943
abalone,'Sex',4177.0,0.051,0.3643,1.1636,0.0008,0.6654,1.0964,1.1073,1.0,0.0,,,1.0,1.0,TabNet,0.2084398865545099,0.2212429743857004,0.2208117792204651,0.2159499420075707,0.2159499420075707,0.2185139403547722,0.219059725279304,0.2212165843594474,0.2212429743857004,0.2201364667523688,0.2178091869073054,0.2179710097594669
bank,housing,3074.0,0.5153,0.5611,1.2783,0.0013,0.4929,0.6857,27.2903,2.5611,0.4963,0.4388,0.1257,2.0,3.0,MLP,0.8607866418500194,0.8636657985902279,0.8611046810140977,0.8518871073434323,0.8640541707149083,0.8477286642716162,0.8492662914229846,0.8636657985902279,0.8666907406350224,0.862639561746271,0.8622088009230264,0.863352791653328
bank,housing,3074.0,0.5153,0.5611,1.2783,0.0013,0.4929,0.6857,27.2903,2.5611,0.4963,0.4388,0.1257,2.0,3.0,TabNet,0.8400371470501145,0.8433714024356268,0.8425486690682947,0.847509584871174,0.8520348830913601,0.8415459257048468,0.8470768741544052,0.8433714024356268,0.8477992399730783,0.8525265106355828,0.8460443639337483,0.8371781932029448
bank,housing,3074.0,0.4466,0.5691,1.3206,0.0012,0.4907,0.6836,16.8173,2.5691,0.4952,0.4307,0.1276,2.0,3.0,MLP,0.8620784684151159,0.8667116692274639,0.8680011343679901,0.8527046820365163,0.8610906633421449,0.8501741844778296,0.8560671495822604,0.8667116692274639,0.8633124900872241,0.8630579502664077,0.8645015731743725,0.8623154641603901
bank,housing,3074.0,0.4466,0.5691,1.3206,0.0012,0.4907,0.6836,16.8173,2.5691,0.4952,0.4307,0.1276,2.0,3.0,TabNet,0.8581977126083224,0.8472597759062651,0.8512684010017568,0.85271040078863,0.8460617493706595,0.8551607559906428,0.8591574986791568,0.8472597759062651,0.8483585489233146,0.8514772152604104,0.8438426031094999,0.8343009454631183
bank,housing,3074.0,0.3926,0.5774,1.3663,0.0011,0.4883,0.6811,17.3373,2.5774,0.494,0.4223,0.1299,2.0,3.0,MLP,0.8598431856330985,0.8653136180239978,0.8616496751898999,0.8483293632597889,0.8594960572488561,0.8472163925425216,0.8465123167278612,0.8653136180239978,0.8646483795907716,0.864383595196479,0.8633563384577609,0.8654146606137024
bank,housing,3074.0,0.3926,0.5774,1.3663,0.0011,0.4883,0.6811,17.3373,2.5774,0.494,0.4223,0.1299,2.0,3.0,TabNet,0.8450175495020746,0.8446472846839725,0.8370318914598792,0.8480575395327341,0.8445410601121555,0.8500996322043229,0.8481234415412932,0.8446472846839725,0.8406895877428768,0.8431072320980337,0.8435704369701496,0.8396078809770525
bank,housing,3074.0,0.3452,0.5698,1.3245,0.001,0.4905,0.6834,11.4847,2.5698,0.4951,0.43,0.1278,2.0,3.0,MLP,0.8634642535213277,0.8639182241279589,0.8643368747817646,0.8473644340371802,0.8554618386172271,0.8480909945649816,0.8494576777845901,0.8639182241279589,0.8627852777159695,0.8619880756513039,0.8649942585794892,0.8622985427498057
bank,housing,3074.0,0.3452,0.5698,1.3245,0.001,0.4905,0.6834,11.4847,2.5698,0.4951,0.43,0.1278,2.0,3.0,TabNet,0.8378325373375131,0.8362370953810887,0.8449729293148981,0.8464701512731665,0.8403912435586294,0.8533542188350782,0.8502607311915303,0.8362370953810887,0.8406946064196593,0.844462785415029,0.840952870993933,0.8411782275763929
bank,housing,3074.0,0.3162,0.5633,1.2898,0.001,0.4922,0.6851,27.3727,2.5633,0.496,0.4366,0.1262,2.0,3.0,MLP,0.8649526862026171,0.8623485439039856,0.863100521249089,0.8504098615003373,0.8583786687255901,0.8525142137113093,0.8510860206353502,0.8623485439039856,0.8631030603037362,0.8643057446098283,0.8634750788364485,0.8652140870077993
bank,housing,3074.0,0.3162,0.5633,1.2898,0.001,0.4922,0.6851,27.3727,2.5633,0.496,0.4366,0.1262,2.0,3.0,TabNet,0.8449582302540383,0.8475752668452601,0.8466451743141017,0.8582422701234822,0.8535103617709093,0.8584468403366002,0.8587558551425052,0.8475752668452601,0.8478600278596842,0.8438158590562557,0.8474992055153399,0.8488178391879364
bank,housing,3074.0,0.243,0.5599,1.2725,0.0009,0.493,0.6859,27.2481,2.5599,0.4964,0.4399,0.1255,2.0,3.0,MLP,0.8622061332011021,0.8637396751544484,0.8657491435609763,0.8477639190042999,0.8614752759717548,0.8537934942070448,0.847881911384609,0.8637396751544484,0.8636040667862336,0.8648073491059092,0.8637152079225623,0.8648983671771755
bank,housing,3074.0,0.243,0.5599,1.2725,0.0009,0.493,0.6859,27.2481,2.5599,0.4964,0.4399,0.1255,2.0,3.0,TabNet,0.8546615591917596,0.839105071280596,0.8450234008521849,0.8548008953957715,0.8345824940618707,0.8584596562253167,0.8561031858542729,0.839105071280596,0.8472966012738351,0.8471613438110217,0.8478460786598023,0.8427091091089368
bank,housing,3074.0,0.2137,0.5606,1.2759,0.0008,0.4929,0.6858,27.273,2.5606,0.4963,0.4392,0.1256,2.0,3.0,MLP,0.8689253212244041,0.8651020018691107,0.8625221123324214,0.8539636829808284,0.8623725180022496,0.8545804515213427,0.8551654670265946,0.8651020018691107,0.8649574051245499,0.8649396579337256,0.8661994237983669,0.8640419227913818
bank,housing,3074.0,0.2137,0.5606,1.2759,0.0008,0.4929,0.6858,27.273,2.5606,0.4963,0.4392,0.1256,2.0,3.0,TabNet,0.846043048632693,0.847383567357596,0.8421954756940209,0.8536501769558982,0.8384543407646926,0.8584448744213801,0.8551401679798831,0.847383567357596,0.8443938239612151,0.8449906555420972,0.8448945528163971,0.8450650520281441
bank,housing,3074.0,0.1535,0.5669,1.3088,0.0008,0.4912,0.6842,11.2654,2.5669,0.4955,0.4329,0.1271,2.0,3.0,MLP,0.8646559886877963,0.8656221583331036,0.8661814947496844,0.8527662496575414,0.8617591505713933,0.8520559329188175,0.8499668820087358,0.8656221583331036,0.8653079403630302,0.8689347068172,0.866703608412829,0.8677406515197881
bank,housing,3074.0,0.1535,0.5669,1.3088,0.0008,0.4912,0.6842,11.2654,2.5669,0.4955,0.4329,0.1271,2.0,3.0,TabNet,0.8509731556416498,0.8359443749659939,0.8435384507282934,0.8605480601742647,0.8442663659056091,0.8623271306985227,0.8600754310922116,0.8359443749659939,0.8357527455696481,0.8356710464801655,0.8362314843285836,0.8323274114337648
bank,housing,3074.0,0.0986,0.5637,1.292,0.0007,0.4921,0.685,16.481,2.5637,0.4959,0.4361,0.1263,2.0,3.0,MLP,0.8677103251322912,0.8681592863842458,0.8649105750439756,0.8505813943799658,0.8635993881076683,0.8496253250366377,0.8511531624117972,0.8681592863842458,0.8660197106341517,0.8659405121758876,0.8661642619643747,0.8657423667821066
bank,housing,3074.0,0.0986,0.5637,1.292,0.0007,0.4921,0.685,16.481,2.5637,0.4959,0.4361,0.1263,2.0,3.0,TabNet,0.8626299878953096,0.8447334250122845,0.8405245449333778,0.8581011178445113,0.8407793428739172,0.8512322476334958,0.8590973502782866,0.8447334250122845,0.8453758251627617,0.8434135753937784,0.8360220160360123,0.8466061565812427
bank,housing,3074.0,0.052,0.5611,1.2783,0.0007,0.4927,0.6857,27.2907,2.5611,0.4963,0.4388,0.1257,2.0,3.0,MLP,0.8660822144461555,0.8652403845127906,0.8652339107421232,0.8534637023639284,0.8616133698082358,0.8527806086881431,0.8529674236828501,0.8652403845127906,0.8671384635508362,0.8662087222567555,0.8660405349433236,0.8663862260724632
bank,housing,3074.0,0.052,0.5611,1.2783,0.0007,0.4927,0.6857,27.2907,2.5611,0.4963,0.4388,0.1257,2.0,3.0,TabNet,0.8539763183743836,0.8490281905306991,0.8460616803646459,0.8527373716674563,0.8411307983133032,0.8557954697186598,0.8602132066774932,0.8490281905306991,0.8348640930389584,0.8457528971597816,0.8434415140676924,0.8369215362389746
bank,contact,3074.0,0.4902,0.6394,8.713,0.0019,0.5036,0.8359,12.6485,7.7862,0.5611,0.4971,0.4322,7.0,9.0,MLP,0.8598329759697854,0.8626146190504538,0.8523438469854371,0.8567148827620218,0.8612421888487755,0.8536542045494272,0.8565863320640057,0.8626146190504538,0.8579450140475988,0.8633977656297872,0.8614480061853556,0.8632983849652802
bank,contact,3074.0,0.4902,0.6394,8.713,0.0019,0.5036,0.8359,12.6485,7.7862,0.5611,0.4971,0.4322,7.0,9.0,TabNet,0.8473220554654317,0.8416673271034332,0.8382857575339329,0.840888127894374,0.8386987254451024,0.8404977374751474,0.8448653725377975,0.8416673271034332,0.8453645200872353,0.8416640398499782,0.8409627668920033,0.8379213654045424
bank,contact,3074.0,0.4447,0.6309,8.9008,0.0018,0.5083,0.839,10.7408,7.7727,0.5634,0.5012,0.4178,7.0,9.0,MLP,0.8584688443597827,0.8620864726984935,0.8558999865540594,0.8584428635592426,0.8613981226743498,0.8615478657973985,0.8588825052114917,0.8620864726984935,0.8646069899351304,0.8673289597488012,0.8633036714883634,0.8652435403172375
bank,contact,3074.0,0.4447,0.6309,8.9008,0.0018,0.5083,0.839,10.7408,7.7727,0.5634,0.5012,0.4178,7.0,9.0,TabNet,0.8495538146795161,0.8478836205839411,0.8329457380340392,0.8507087835971976,0.8466800282362398,0.8527121816467994,0.8420453958765792,0.8478836205839411,0.8428830228815715,0.8424368766263111,0.839425261601714,0.8410996285770149
bank,contact,3074.0,0.4226,0.6282,9.065,0.0017,0.5094,0.8387,10.647,7.7668,0.5634,0.5022,0.4127,7.0,9.0,MLP,0.8612491729487988,0.8614807313055269,0.8558598953679613,0.8627730788696728,0.8646085729269096,0.8637986314321082,0.8588450476281574,0.8614807313055269,0.8666173744656887,0.8699984979973283,0.8688103046624364,0.8701761905647668
bank,contact,3074.0,0.4226,0.6282,9.065,0.0017,0.5094,0.8387,10.647,7.7668,0.5634,0.5022,0.4127,7.0,9.0,TabNet,0.8411954924890592,0.8361876065038248,0.8400941083199804,0.8448548179464295,0.8463508684612115,0.8468142613556222,0.8469207856074054,0.8361876065038248,0.8431205258976906,0.8429029651684413,0.8395697869778982,0.8437329255267384
bank,contact,3074.0,0.352,0.635,8.6644,0.0015,0.5065,0.8393,10.6599,7.7816,0.5633,0.4998,0.4256,7.0,9.0,MLP,0.8595616924971472,0.8607491645010035,0.861594791230424,0.8558469685421516,0.8594602472297955,0.8572304332646041,0.8570717829582055,0.8607491645010035,0.8649304055504017,0.8651113192933566,0.8602191757658492,0.8635606208884267
bank,contact,3074.0,0.352,0.635,8.6644,0.0015,0.5065,0.8393,10.6599,7.7816,0.5633,0.4998,0.4256,7.0,9.0,TabNet,0.8409164599513934,0.8400579912069781,0.8451398217361547,0.8382663191932502,0.8406471854509447,0.8403894992544092,0.8446054751414704,0.8400579912069781,0.8437148874096965,0.8349169179129838,0.8335341065946548,0.8368659902564229
bank,contact,3074.0,0.2817,0.6413,9.6327,0.0014,0.4992,0.8248,10.902,7.7745,0.5548,0.4915,0.4284,7.0,9.0,MLP,0.855642278168927,0.8630677083325273,0.8626891848906528,0.8547028533566271,0.8629490077671653,0.8572297989325215,0.8561531548547537,0.8630677083325273,0.8665240546064296,0.8676781319804062,0.8665402630901076,0.8670418632283514
bank,contact,3074.0,0.2817,0.6413,9.6327,0.0014,0.4992,0.8248,10.902,7.7745,0.5548,0.4915,0.4284,7.0,9.0,TabNet,0.8420122810761851,0.8442893921290904,0.8400803909824961,0.8424582647126608,0.8500680013027632,0.8417756796951729,0.8409538816998657,0.8442893921290904,0.8463369038782087,0.8472205968290896,0.8438758220490132,0.8460894207613693
bank,contact,3074.0,0.2479,0.6466,9.9007,0.0013,0.4948,0.8186,11.0584,7.7772,0.5511,0.487,0.4351,7.0,9.0,MLP,0.8587591422409261,0.8615295848845861,0.8634521798253251,0.856354762606953,0.8635408862979519,0.8554745684426945,0.85825868526265,0.8615295848845861,0.8656533000961479,0.8654006422408385,0.8649702896382793,0.8658380936274145
bank,contact,3074.0,0.2479,0.6466,9.9007,0.0013,0.4948,0.8186,11.0584,7.7772,0.5511,0.487,0.4351,7.0,9.0,TabNet,0.8300798002092975,0.8433603307416453,0.8431982605477868,0.8457600031875141,0.8452036943688649,0.8411207484033065,0.8410101274217833,0.8433603307416453,0.8508367985018102,0.8502434727962088,0.8493831054353859,0.8501872748417245
bank,contact,3074.0,0.2027,0.6381,10.5676,0.0012,0.4985,0.8177,10.9922,7.7589,0.5511,0.489,0.4158,7.0,9.0,MLP,0.8572211973217119,0.8620200229758154,0.8621326604315518,0.859929250176639,0.8624651968865846,0.8573137738213311,0.8614399594142942,0.8620200229758154,0.8635640825591533,0.8626992018008458,0.862451832250843,0.8635101100384841
bank,contact,3074.0,0.2027,0.6381,10.5676,0.0012,0.4985,0.8177,10.9922,7.7589,0.5511,0.489,0.4158,7.0,9.0,TabNet,0.8518043176116312,0.8424067384410765,0.8468945697431416,0.8433193651211717,0.845178786374468,0.84131406459416,0.8424355667359676,0.8424067384410765,0.844801972266001,0.8393696030704965,0.8387210038384196,0.8352045595826422
bank,contact,3074.0,0.1526,0.6441,9.4802,0.0012,0.4978,0.8245,13.1019,7.78,0.5545,0.4906,0.4342,7.0,9.0,MLP,0.8637937895087341,0.8617626233007312,0.8611348429072613,0.8540176950787141,0.8652990781929394,0.8568304866191055,0.8557220418231313,0.8617626233007312,0.8644195454909418,0.8657327311715945,0.8667258432329173,0.8655312307476585
bank,contact,3074.0,0.1526,0.6441,9.4802,0.0012,0.4978,0.8245,13.1019,7.78,0.5545,0.4906,0.4342,7.0,9.0,TabNet,0.8368449362719194,0.8435729591984841,0.8375137047949491,0.8486043296897844,0.8466414808804084,0.8477872248292243,0.845880647106043,0.8435729591984841,0.8457275018915037,0.846911658786316,0.846787112796934,0.8401751192019649
bank,contact,3074.0,0.0976,0.6384,9.3704,0.0011,0.5018,0.8293,13.0681,7.7747,0.5575,0.4945,0.4258,7.0,9.0,MLP,0.857567133413186,0.8639389539551392,0.8661333306164242,0.8618766927257144,0.8626028048228485,0.8620709220012805,0.8599800565709879,0.8639389539551392,0.865715063084537,0.864931937874999,0.8675638114283337,0.8655714172033958
bank,contact,3074.0,0.0976,0.6384,9.3704,0.0011,0.5018,0.8293,13.0681,7.7747,0.5575,0.4945,0.4258,7.0,9.0,TabNet,0.8419012494696633,0.840320453168196,0.8409857709730874,0.8523720964733681,0.8467093441388318,0.8578050697738273,0.8473283393622151,0.840320453168196,0.8437598213277986,0.8419687438331309,0.8434706376612569,0.8398222556224937
bank,contact,3074.0,0.0543,0.6433,9.5408,0.001,0.4981,0.8244,10.9124,7.7781,0.5545,0.4908,0.4323,7.0,9.0,MLP,0.8629034992055394,0.8672934762785048,0.8676640707568253,0.8587561129480173,0.8641806449729164,0.8596686954948598,0.8620276029180955,0.8672934762785048,0.8666007218502758,0.865518452527581,0.8661172567743303,0.865518452527581
bank,contact,3074.0,0.0543,0.6433,9.5408,0.001,0.4981,0.8244,10.9124,7.7781,0.5545,0.4908,0.4323,7.0,9.0,TabNet,0.8436232070874076,0.8457984718649016,0.8474316480887253,0.8518764663262819,0.8497080093011604,0.8465967467003013,0.8510512531157826,0.8457984718649016,0.8481331489724739,0.8476174947085051,0.8462475958458748,0.8476174947085051
bank,month,3074.0,0.4945,0.3069,159.0,0.0077,0.8308,2.0051,0.7294,3.0,0.0,,,3.0,3.0,MLP,0.8565812113198524,0.8537315394876401,0.8567457484897705,0.8562540081680556,0.8645400765063705,0.8537443819300803,0.8439754719315713,0.8537315394876401,0.8488754993340847,0.8537089221657181,0.8473744169660936,0.850539217342351
bank,month,3074.0,0.4945,0.3069,159.0,0.0077,0.8308,2.0051,0.7294,3.0,0.0,,,3.0,3.0,TabNet,0.8199480489810861,0.8249051349916974,0.8149011909736172,0.8488958155645684,0.8383245928939966,0.8451730683759477,0.834088027963071,0.8249051349916974,0.8404017213522242,0.8220353285847746,0.8209795158929996,0.8200105544205585
bank,month,3074.0,0.4223,0.3057,135.75,0.0068,0.8318,2.016,0.6931,3.0,0.0,,,3.0,3.0,MLP,0.8621334080960956,0.8550344577970899,0.8485660412667589,0.8612634259915479,0.863012453958415,0.8623602415219742,0.8594958821318943,0.8550344577970899,0.8599660751233813,0.8576593749509076,0.856448146310566,0.856753042759049
bank,month,3074.0,0.4223,0.3057,135.75,0.0068,0.8318,2.016,0.6931,3.0,0.0,,,3.0,3.0,TabNet,0.8476228367562243,0.8389947783603269,0.8206302798321924,0.848768553917058,0.8475979243035323,0.8481731091861492,0.8394447080861165,0.8389947783603269,0.8352262258774487,0.8493389742203281,0.8384016410592757,0.828263019021076
bank,month,3074.0,0.3995,0.2996,79.0,0.0065,0.8338,2.0264,0.6815,3.0,0.0,,,3.0,3.0,MLP,0.857617331343364,0.8535222709014122,0.853135664436102,0.8501448972013044,0.8552540456991287,0.8503687291563251,0.8496703842593225,0.8535222709014122,0.8537939619352513,0.8543218075179815,0.8531774762990321,0.8512362439431156
bank,month,3074.0,0.3995,0.2996,79.0,0.0065,0.8338,2.0264,0.6815,3.0,0.0,,,3.0,3.0,TabNet,0.8480288202185164,0.831208373310404,0.8220245757640413,0.8389765593224124,0.8182775521576559,0.8439449633621523,0.846797378455151,0.831208373310404,0.8175536452427982,0.8247979220580167,0.8279413988594997,0.8198396322673411
bank,month,3074.0,0.3471,0.29,72.75,0.006,0.8391,2.0475,0.6581,3.0,0.0,,,3.0,3.0,MLP,0.8644085559464584,0.8565405436963277,0.856471114323815,0.8548355715934434,0.8554759106254727,0.8531603573748149,0.8493742514377677,0.8565405436963277,0.8563741873442373,0.855337019074602,0.8562934945496083,0.8582323952187152
bank,month,3074.0,0.3471,0.29,72.75,0.006,0.8391,2.0475,0.6581,3.0,0.0,,,3.0,3.0,TabNet,0.8506387348283118,0.8305700625673025,0.8415828070567795,0.8562263226081173,0.8343537179311598,0.8435286850438768,0.8323094214477738,0.8305700625673025,0.8320878963177227,0.8420974266319725,0.8292802967204139,0.8276732218777384
bank,month,3074.0,0.31,0.3027,64.2,0.0057,0.8355,2.0404,0.7105,3.0,0.0,,,3.0,3.0,MLP,0.860550321310821,0.856719545921997,0.8554091385066906,0.8521677336101823,0.857084254233673,0.8572793330552866,0.8539910730852832,0.856719545921997,0.8609187937684863,0.8628744049325481,0.8549791661270038,0.861631886901804
bank,month,3074.0,0.31,0.3027,64.2,0.0057,0.8355,2.0404,0.7105,3.0,0.0,,,3.0,3.0,TabNet,0.8279953657300583,0.833998026472779,0.8253181195962218,0.8393293013784189,0.8278527309726753,0.8426228501230763,0.83920617525699,0.833998026472779,0.8490154784598312,0.8452539369530365,0.8451873547069477,0.8409132331470645
bank,month,3074.0,0.2401,0.3074,102.5714,0.0051,0.8331,2.0303,0.6473,3.0,0.0,,,3.0,3.0,MLP,0.8531021842787021,0.8566592368769397,0.8607437294567565,0.8513374017134638,0.8594910439790047,0.8442558936721886,0.8566817991098771,0.8566592368769397,0.8581599282919667,0.8553727030060367,0.8603107437583222,0.8582148660655021
bank,month,3074.0,0.2401,0.3074,102.5714,0.0051,0.8331,2.0303,0.6473,3.0,0.0,,,3.0,3.0,TabNet,0.8453602601306085,0.8308488244055401,0.8187556317135758,0.8427772258533655,0.8254870372100362,0.837953540672681,0.8204164641215261,0.8308488244055401,0.8324748519997622,0.824462991482271,0.8272113630772513,0.8327537812514966
bank,month,3074.0,0.1965,0.3061,108.0,0.0049,0.8337,2.0326,0.6532,3.0,0.0,,,3.0,3.0,MLP,0.865539508186786,0.867578631501946,0.8674727770973112,0.8562967800554161,0.8663883919203953,0.8616438637376278,0.8582298250664946,0.867578631501946,0.8617509155046119,0.8701918340573956,0.8608873916425641,0.8697088409623548
bank,month,3074.0,0.1965,0.3061,108.0,0.0049,0.8337,2.0326,0.6532,3.0,0.0,,,3.0,3.0,TabNet,0.8536241543289673,0.853496372279531,0.8441521379902945,0.843508437187755,0.8485097169183862,0.8523971714262331,0.8430421379093794,0.853496372279531,0.8483181693180013,0.8539028770003558,0.8437266521268245,0.8406118440803854
bank,month,3074.0,0.1506,0.3102,101.25,0.0046,0.8315,2.0216,0.178,3.0,0.0,,,3.0,3.0,MLP,0.8608929047185339,0.8616970922999501,0.8514371298100886,0.8545836594396427,0.8581760199737801,0.8529989672521527,0.8475422496036057,0.8616970922999501,0.860723265267074,0.8675889404426618,0.8612818015610911,0.8609944875894615
